Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2024-06-27 16:24:38,2,08 Kathryn Ritzman,0,0,0,0,0.575,0.56543213
2024-06-27 16:33:10,4,22 Erin McCann,0,0,0,0,0.71944445,0.5604938
2024-06-27 16:37:32,6,08 Kathryn Ritzman,1,0,0,0,0.26944447,0.9240741
2024-06-27 17:54:52,10,07 Kami Groom,0,0,0,0,0.35833332,0.6141975
2024-06-27 17:56:17,10,19 Allie Wallace,0,0,0,0,0.75416666,0.7753086
2024-06-27 18:45:06,17,16 Margaret Walker,0,0,0,0,0.53333336,0.55864197
2024-06-28 15:03:45,25,37 Claire Trop,1,0,0,0,0.5888889,0.89382714
2024-06-28 15:09:32,27,00 Emma Jones,0,0,0,0,0.29583332,0.77839506
