Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2024-04-28 08:28:50,1,,0,0,1,0,0.9944445,0.6882716
2024-04-28 08:58:49,9,04 Erica Baken,0,0,0,0,0.38472226,0.42283952
2024-04-28 09:30:02,18,10 Jane Koch,0,0,0,0,0.1777778,0.6549383
2024-04-28 09:43:52,25,53 Emma Piorier,0,0,0,0,0.06388887,0.27530864
2024-04-28 10:01:32,32,53 Emma Piorier,0,1,0,0,0.4555556,0.15370372
