,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
265,2024-04-09 22:21:25,21,1,12 Annie Ortiz,15 Elise Franke,0,0,0,0,0,0,0,1,0,0,1,22.578913,5.1255827,21.989445,0.49861687,0.5067609,0.047717843,0.46004918
266,2024-04-09 22:21:35,21,1,15 Elise Franke,05 Dre Esparza,0,0,0,0,0,0,0,0,1,1,0,12.824688,-8.295351,-9.780581,0.047717843,0.46004918,0.2482711,0.5356484
267,2024-04-09 22:21:47,21,1,05 Dre Esparza,27 Jocelyn Jessop,0,0,0,0,0,0,0,0,0,0,0,24.504395,12.206983,-21.247469,0.2482711,0.5356484,0.6839557,0.42440075
268,2024-04-09 22:21:59,21,1,27 Jocelyn Jessop,12 Annie Ortiz,0,0,0,0,0,0,0,1,0,0,0,20.402918,5.800005,19.561161,0.6839557,0.42440075,0.28284925,0.37154272
269,2024-04-09 22:22:19,21,1,12 Annie Ortiz,95 Megan Mendieta,0,0,0,0,0,1,0,1,0,0,0,16.81927,4.3162827,-16.255999,0.28284925,0.37154272,0.61618257,0.33220652
270,2024-04-09 22:22:37,21,1,95 Megan Mendieta,16 Kinsey Neas,0,0,0,1,1,0,0,0,0,0,1,30.216791,19.35583,23.203585,0.61618257,0.33220652,0.14038728,0.15580824
271,2024-04-09 22:26:00,23,1,26 Amy Broome,73 Clara Stewart,0,0,0,0,0,0,0,0,0,1,0,12.6475,10.655827,6.8126802,0.97441214,0.6628765,0.83471644,0.5657652
272,2024-04-09 22:28:42,23,1,88 Maddy Easton,69 Jaime Estes,0,0,0,0,0,1,0,0,1,0,0,3.509572,-3.5069783,0.13490456,0.50829875,0.19145668,0.5055325,0.22341733
273,2024-04-09 22:30:10,23,1,69 Jaime Estes,71 Wren Vogel,0,0,0,1,1,0,0,1,0,0,0,17.043026,7.6209354,15.244215,0.5055325,0.22341733,0.19294606,0.15396436
274,2024-04-09 22:31:42,25,1,42 Meg Duffy,69 Jaime Estes,0,0,0,0,0,1,0,0,0,1,0,39.328568,33.923283,19.898422,0.9190871,0.4889367,0.511065,0.17977874
275,2024-04-09 22:32:21,25,1,69 Jaime Estes,22 Sydney Loughran,0,0,0,1,1,0,0,0,0,0,0,11.857531,7.081402,9.510772,0.511065,0.17977874,0.31604427,0.11524278
276,2024-04-09 22:34:57,26,1,26 Amy Broome,81 Mckenzie Bailey,0,0,0,0,0,0,0,1,0,0,0,15.796118,3.3046558,15.446572,0.78769016,0.7089736,0.47095436,0.6788568
277,2024-04-09 22:35:06,26,1,81 Mckenzie Bailey,31 Nikki Gilbert,0,0,0,0,0,0,0,0,0,0,0,15.696975,14.904666,4.9240165,0.47095436,0.6788568,0.36998618,0.54302394
278,2024-04-09 22:35:12,26,1,31 Nikki Gilbert,71 Wren Vogel,0,0,0,0,0,0,0,0,0,0,0,11.197429,5.800002,-9.578224,0.36998618,0.54302394,0.56639004,0.49016595
279,2024-04-09 22:36:41,26,1,71 Wren Vogel,15 Elise Franke,1,1,0,1,0,0,0,0,0,0,0,37.477394,37.227936,4.316946,0.56639004,0.49016595,0.47787,0.15089121
280,2024-04-09 22:38:01,26,2,02 Elise Bjork,42 Meg Duffy,0,0,0,1,1,0,0,0,0,0,1,10.410177,9.441867,4.384398,0.22475795,0.23448063,0.13485478,0.1484327
281,2024-04-09 22:38:59,27,1,27 Jocelyn Jessop,95 Megan Mendieta,0,0,0,0,0,0,0,1,0,0,0,18.983902,2.4953527,-18.819185,0.17081605,0.81591886,0.55670816,0.7931776
282,2024-04-09 22:39:10,27,1,95 Megan Mendieta,16 Kinsey Neas,0,0,0,0,0,0,0,0,0,0,0,24.539518,22.593042,9.578224,0.55670816,0.7931776,0.3603043,0.5872772
283,2024-04-09 22:39:17,27,1,16 Kinsey Neas,12 Annie Ortiz,0,0,0,0,0,0,0,0,1,0,1,12.80169,-1.7534932,12.68103,0.3603043,0.5872772,0.10027663,0.60325754
284,2024-04-09 22:39:47,27,1,12 Annie Ortiz,95 Megan Mendieta,0,0,0,0,0,0,0,0,1,1,0,22.621,-8.295355,-21.045113,0.10027663,0.60325754,0.5318119,0.6788568
285,2024-04-09 22:39:52,27,1,95 Megan Mendieta,15 Elise Franke,0,0,0,0,0,0,0,0,0,0,0,21.912209,18.546526,11.669245,0.5318119,0.6788568,0.29253113,0.50983405
286,2024-04-09 22:40:03,27,1,15 Elise Franke,05 Dre Esparza,1,1,0,0,0,0,0,0,0,0,0,22.958694,9.91396,-20.70785,0.29253113,0.50983405,0.71715075,0.41948372
287,2024-04-09 22:41:00,27,2,05 Dre Esparza,95 Megan Mendieta,0,0,0,0,0,0,0,0,0,0,0,16.014364,12.072103,-10.522556,0.21784233,0.8073141,0.43360996,0.69729567
288,2024-04-09 22:41:31,27,2,95 Megan Mendieta,16 Kinsey Neas,0,0,0,0,0,0,0,1,0,0,0,20.542109,6.2721004,-19.561161,0.43360996,0.69729567,0.83471644,0.6401352
289,2024-04-09 22:41:37,27,2,16 Kinsey Neas,95 Megan Mendieta,0,0,0,0,0,0,0,1,0,0,0,16.394371,-0.33721125,16.390903,0.83471644,0.6401352,0.49861687,0.6432084
290,2024-04-09 22:41:55,27,2,95 Megan Mendieta,16 Kinsey Neas,1,1,0,0,0,0,1,0,0,0,0,40.294243,36.95817,16.053642,0.49861687,0.6432084,0.16943292,0.30639213
