Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2024-05-14 05:38:39,10,51 Lilli Popovich,0,0,0,0,0.7047026,0.7126613
2024-05-14 05:51:45,14,05 Megan Jarriel,1,0,0,0,0.91078836,0.8534112
2024-05-14 06:09:50,17,75 Sarah Kingsley-Hart,0,0,0,0,0.8900415,0.78580207
2024-05-14 06:19:35,19,55 Trystan Grzyll,1,0,0,0,0.26625174,0.8970498
2024-05-14 06:25:23,19,18 Naomi Anderson,0,0,0,0,0.51244813,0.39121082
2024-05-14 06:50:54,24,10 Mia Griner,0,0,0,0,0.6244813,0.5565458
2024-05-14 07:30:22,31,10 Mia Griner,1,0,0,0,0.34094054,0.91856176
2024-05-14 07:31:52,31,08 Dani Ortiz,0,0,0,0,0.6300138,0.7034419
2024-05-14 07:37:36,34,05 Megan Jarriel,0,0,0,0,0.708852,0.46681008
