Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
2024-04-15 20:20:35,32,1,0,0,0.69255656,0.74676263,26 Mariabelen Restrepo,7,,,,18 Kylie Sterling,,
2024-04-15 20:22:03,32,2,0,0,0.4223301,0.19784173,96 Nina Finley,1,,,,96 Nina Finley,,
2024-04-15 20:22:23,32,3,0,1,0.8899676,0.24892087,24 Jolie Krebs,3,33 Valeria Cardenas,24 Jolie Krebs,44 Kayla Seeger,,,
2024-04-15 20:25:40,34,1,1,0,0.49514562,0.43309352,20 Yina Cartagena,9,,,,20 Yina Cartagena,,
2024-04-15 20:27:28,34,2,1,0,0.26213592,0.51582736,20 Yina Cartagena,6,,,,09 Cassandra Brown,,
2024-04-15 20:30:14,34,3,1,1,0.103559844,0.3877698,33 Valeria Cardenas,4,24 Jolie Krebs,20 Yina Cartagena,11 Emma Berrigan,,,
2024-04-15 20:31:44,35,1,0,0,0.29126215,0.8280575,24 Jolie Krebs,3,,,,96 Nina Finley,,
2024-04-15 20:33:57,36,1,1,0,0.21682844,0.6251798,33 Valeria Cardenas,4,,,,,02 Jolene Zheng,
2024-04-15 20:34:55,36,2,1,1,0.48058254,0.41510794,09 Cassandra Brown,5,00 Genny De Jesus,20 Yina Cartagena,33 Valeria Cardenas,,,
2024-04-15 20:37:30,38,1,1,1,0.49838182,0.67841727,33 Valeria Cardenas,9,33 Valeria Cardenas,20 Yina Cartagena,09 Cassandra Brown,,,
2024-04-15 20:38:58,39,1,0,0,0.33818772,0.728777,96 Nina Finley,15,,,,24 Jolie Krebs,,
