Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2024-05-05 10:39:36,3,97 Eileen Bequette,0,0,0,0,0.7718447,0.6301616
2024-05-05 10:45:29,4,21 Annie Shriver,0,0,0,0,0.47087377,0.6974865
2024-05-05 10:52:48,5,10 Chelsea Twohig,0,0,0,0,0.30825242,0.2172352
2024-05-05 11:30:03,9,52 Erynn Schroeder,0,0,0,0,0.50242716,0.34111312
2024-05-05 11:33:09,9,12 Sydney French,1,0,0,0,0.35194173,0.8411131
2024-05-05 12:14:55,21,25 Anna Wozniak,0,0,0,0,0.45873785,0.72082585
2024-05-05 12:21:15,23,97 Eileen Bequette,1,0,0,0,0.06553398,0.9147217
2024-05-05 12:42:14,31,17 Caitlin Duffner,0,0,0,0,0.5218447,0.7163375
