Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2024-05-12 16:06:14,2,12 Katie Backus Meilstrup,0,0,0,0,0.48164335,0.7377622
2024-05-17 13:20:13,4,15 Justine Neville,0,0,0,0,0.7386364,0.46969697
2024-05-17 13:24:47,5,12 Katie Backus Meilstrup,0,0,0,0,0.5008741,0.8123543
2024-05-17 14:16:48,5,02 Claire Bidigaire-Curtis,0,0,0,0,0.5568182,0.21173272
2024-05-17 14:32:18,7,01 Lindsay Soo,0,0,0,0,1.0,0.52952605
2024-05-17 14:34:03,7,13 Tyler Smith,0,0,0,0,0.1826923,0.44483295
2024-05-17 14:36:00,8,22 Julia Zwierzynski,0,0,0,0,0.52185315,0.541181
2024-05-17 15:18:45,17,45 Caitlin Gross,1,0,0,0,0.119755246,0.87606835
2024-05-17 15:36:59,22,01 Lindsay Soo,0,0,0,0,0.24038461,0.82323235
