,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
201,2024-04-15 10:59:48,19,4,20 Danielle Walsh,23 Natalie Bova,0,0,0,0,0,0,0,0,0,0,0,7.442075,1.6260207,-7.2622676,0.21235195,0.81832397,0.40862945,0.80206376
202,2024-04-15 10:59:53,19,4,23 Natalie Bova,22 Liz Hart,1,0,1,0,0,0,0,0,0,0,0,28.488594,28.45528,1.3773264,0.40862945,0.80206376,0.3714044,0.51751095
203,2024-04-15 11:02:35,20,1,04 Raha Mozaffari,21 Linda Morse,0,0,0,0,0,1,0,0,0,0,0,36.616623,34.521572,12.208121,0.7385787,0.55128205,0.40862945,0.2060663
204,2024-04-15 11:02:46,20,1,21 Linda Morse,15 Layne Dodge,0,0,0,1,1,0,0,0,0,0,1,20.607239,11.131958,-17.341793,0.40862945,0.2060663,0.87732655,0.09474672
205,2024-04-15 11:04:29,21,1,04 Raha Mozaffari,00 Emilie Mohler,0,0,0,0,0,0,0,0,1,0,1,6.1543207,-4.190117,4.507614,0.24450085,0.45059413,0.12267344,0.4924953
206,2024-04-15 11:04:36,21,1,00 Emilie Mohler,24 Casey Gorman,1,1,0,1,0,0,1,0,0,1,0,43.668488,43.652283,-1.1895092,0.12267344,0.4924953,0.15482233,0.055972483
207,2024-04-15 11:05:27,21,2,24 Casey Gorman,05 Lindsay McKenna,0,0,0,0,0,0,0,0,0,0,1,11.059125,10.569104,-3.2554994,0.78087986,0.36053783,0.8688663,0.25484678
208,2024-04-15 11:06:23,21,2,05 Lindsay McKenna,04 Raha Mozaffari,0,0,0,0,0,0,0,0,1,1,0,9.021851,-8.9430895,1.1895092,0.8688663,0.25484678,0.8367174,0.34427768
209,2024-04-15 11:06:29,21,2,04 Raha Mozaffari,13 Kat Harper,0,0,0,0,0,0,0,1,0,0,0,21.059216,5.190745,20.409475,0.8367174,0.34427768,0.28511,0.29237023
210,2024-04-15 11:06:36,21,2,13 Kat Harper,04 Raha Mozaffari,0,0,0,0,0,0,0,0,1,0,0,9.249697,-6.6916823,-6.3857865,0.28511,0.29237023,0.45769882,0.35928705
211,2024-04-15 11:06:40,21,2,04 Raha Mozaffari,13 Kat Harper,0,0,0,0,0,1,0,0,0,0,0,10.369519,6.5040646,-8.076142,0.45769882,0.35928705,0.67597294,0.2942464
212,2024-04-15 11:06:51,21,2,13 Kat Harper,24 Casey Gorman,0,0,0,1,1,0,0,0,0,0,0,15.858284,15.69731,-2.253806,0.67597294,0.2942464,0.7368866,0.1372733
213,2024-04-15 11:10:31,23,1,10 Andrea DeSabato,20 Danielle Walsh,0,0,0,0,0,0,0,0,1,0,0,9.743532,-2.8142571,-9.328257,0.22927243,0.60631645,0.48138747,0.634459
214,2024-04-15 11:10:35,23,1,20 Danielle Walsh,23 Natalie Bova,0,0,0,0,0,0,0,0,0,0,0,9.115544,4.878044,-7.700509,0.48138747,0.634459,0.68950933,0.5856786
215,2024-04-15 11:10:41,23,1,23 Natalie Bova,20 Danielle Walsh,0,0,0,0,0,0,0,0,1,0,0,8.656917,-4.190117,7.575297,0.68950933,0.5856786,0.48477158,0.62757975
216,2024-04-15 11:10:45,23,1,20 Danielle Walsh,10 Andrea DeSabato,0,0,0,0,0,0,0,0,0,0,0,10.247773,4.3777347,9.265652,0.48477158,0.62757975,0.23434857,0.5838024
217,2024-04-15 11:10:49,23,1,10 Andrea DeSabato,20 Danielle Walsh,0,0,0,0,0,0,0,0,1,0,0,9.307452,-2.3139417,-9.015228,0.23434857,0.5838024,0.47800338,0.6069418
218,2024-04-15 11:10:53,23,1,20 Danielle Walsh,23 Natalie Bova,0,0,0,0,0,0,0,0,0,0,0,8.3522,1.8761694,-8.138748,0.47800338,0.6069418,0.69796956,0.5881801
219,2024-04-15 11:11:01,23,1,23 Natalie Bova,20 Danielle Walsh,0,0,0,0,0,0,0,0,1,0,0,8.14314,-2.2514045,7.8257203,0.69796956,0.5881801,0.4864636,0.61069417
220,2024-04-15 11:11:06,23,1,20 Danielle Walsh,10 Andrea DeSabato,0,0,0,0,0,0,0,0,0,0,0,9.941408,2.8767943,9.516073,0.4864636,0.61069417,0.22927243,0.5819262
221,2024-04-15 11:11:13,23,1,10 Andrea DeSabato,23 Natalie Bova,0,0,0,0,0,0,0,1,0,0,0,15.902352,0.12508035,-15.90186,0.22927243,0.5819262,0.65905243,0.5806754
222,2024-04-15 11:11:18,23,1,23 Natalie Bova,22 Liz Hart,0,0,0,0,0,0,0,0,0,0,1,10.690435,7.00438,-8.076142,0.65905243,0.5806754,0.87732655,0.5106316
223,2024-04-15 11:11:24,23,1,22 Liz Hart,23 Natalie Bova,0,0,0,0,0,0,0,0,1,1,0,6.269346,-5.0656676,3.69374,0.87732655,0.5106316,0.77749574,0.5612883
224,2024-04-15 11:11:33,23,1,23 Natalie Bova,10 Andrea DeSabato,1,1,0,0,0,0,0,0,0,0,0,6.487948,6.12883,2.128594,0.77749574,0.5612883,0.7199662,0.5
225,2024-04-15 11:12:09,23,2,20 Danielle Walsh,09 Sarah Hirannet,1,1,0,0,0,0,0,0,0,0,0,28.270748,26.26642,-10.455161,0.18866329,0.82020015,0.4712352,0.55753595
226,2024-04-15 11:13:32,23,3,23 Natalie Bova,20 Danielle Walsh,0,0,0,0,0,0,0,0,1,0,0,8.7376375,-5.128205,7.074449,0.82656515,0.8214509,0.6353638,0.87273294
227,2024-04-15 11:13:34,23,3,20 Danielle Walsh,10 Andrea DeSabato,0,0,0,0,0,0,0,1,0,0,0,12.570639,3.8774192,11.9577,0.6353638,0.87273294,0.31218275,0.83395875
228,2024-04-15 11:13:39,23,3,10 Andrea DeSabato,16 Grace Maroon,0,0,0,0,0,0,0,0,0,0,1,6.8033853,1.1882424,6.698816,0.31218275,0.83395875,0.13113368,0.8220763
229,2024-04-15 11:13:48,23,3,16 Grace Maroon,10 Andrea DeSabato,0,0,0,0,0,0,0,0,0,1,1,5.6372175,5.62852,0.3130288,0.13113368,0.8220763,0.12267344,0.7657911
230,2024-04-15 11:13:54,23,3,10 Andrea DeSabato,23 Natalie Bova,1,1,0,0,0,0,0,1,0,1,0,21.95214,-2.6891828,-21.786802,0.12267344,0.7657911,0.71150595,0.79268295
231,2024-04-15 11:14:07,23,4,23 Natalie Bova,01 Emily Shields,0,0,0,0,0,0,0,0,0,0,0,11.296737,10.631645,3.8189497,0.6725888,0.8833646,0.56937397,0.7770482
232,2024-04-15 11:14:12,23,4,01 Emily Shields,20 Danielle Walsh,0,0,0,0,0,0,0,0,0,0,1,35.16997,33.52095,-10.642977,0.56937397,0.7770482,0.857022,0.44183865
233,2024-04-15 11:14:17,23,4,20 Danielle Walsh,22 Liz Hart,1,1,0,0,0,0,0,0,0,1,0,24.395386,24.390244,0.50084656,0.857022,0.44183865,0.8434856,0.1979362
234,2024-04-15 11:16:39,23,5,20 Danielle Walsh,23 Natalie Bova,0,0,0,0,0,0,0,0,1,0,0,6.8350616,-1.0006249,6.7614207,0.5862944,0.38868043,0.4035533,0.39868668
235,2024-04-15 11:16:45,23,5,23 Natalie Bova,10 Andrea DeSabato,0,0,0,0,0,0,0,0,0,0,0,5.1417055,2.68918,-4.3824024,0.4035533,0.39868668,0.5219966,0.37179488
236,2024-04-15 11:16:50,23,5,10 Andrea DeSabato,23 Natalie Bova,0,0,0,0,0,0,0,0,1,0,0,3.8475158,-1.4383972,3.5685277,0.5219966,0.37179488,0.42554992,0.38617885
237,2024-04-15 11:17:09,23,5,23 Natalie Bova,09 Sarah Hirannet,0,0,0,0,0,0,0,0,0,0,0,9.266154,9.255785,-0.43824047,0.42554992,0.38617885,0.43739426,0.293621
238,2024-04-15 11:17:33,23,5,09 Sarah Hirannet,01 Emily Shields,0,0,0,0,0,1,0,0,0,0,0,9.030729,5.691056,7.0118446,0.43739426,0.293621,0.24788494,0.23671044
239,2024-04-15 11:17:39,23,5,01 Emily Shields,16 Grace Maroon,0,0,0,1,1,0,0,0,0,0,1,11.768808,11.131957,3.818951,0.24788494,0.23671044,0.14467005,0.12539087
240,2024-04-15 11:21:39,24,1,05 Lindsay McKenna,08 Emma Soiles,0,0,0,0,0,1,0,0,0,1,1,8.863144,8.755472,-1.3773253,0.9145516,0.40494058,0.9517766,0.31738585
