Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
4/25/2024 13:16,7,09 Cassandra Brown,1,0,0,0,0.79780036,0.82645404
4/25/2024 13:58,14,66 Janine Hlavaty,0,0,0,0,0.42047378,0.32551596
4/25/2024 14:07,16,65 Anna Lieberman,1,0,0,0,0.6218274,0.8577236
4/25/2024 14:16,18,08 Manuela Cardenas,1,0,0,0,0.5744501,0.82020015
4/25/2024 14:26,22,08 Manuela Cardenas,0,0,0,0,0.21573605,0.7326454
4/25/2024 14:31,23,31 Eli Presberg,0,0,0,0,0.43401015,0.749531
4/25/2024 14:36,24,23 Linnea Soo,1,0,0,0,0.3747885,0.8364603
4/25/2024 14:42,27,08 Manuela Cardenas,1,0,0,0,0.48984772,0.83083177
